(230, 154)
(233, 153)
(239, 154)
(244, 154)
(249, 154)
(250, 154)
(246, 156)
(242, 159)
(247, 160)
(252, 160)
(258, 161)
(261, 162)
(267, 164)
(276, 165)
(283, 166)
(288, 166)
(297, 169)
(305, 169)
(314, 169)
(323, 169)
(326, 169)
(330, 168)
(331, 167)
(328, 173)
(327, 178)
(326, 181)
(325, 186)
(324, 189)
(322, 194)
(322, 197)
(320, 192)
(317, 190)
(317, 193)
(315, 201)
(312, 203)
(309, 206)
(307, 209)
(306, 212)
(306, 215)
(306, 219)
(310, 225)
(312, 227)
(314, 226)
(313, 221)
(312, 218)
(313, 214)
(314, 211)
(316, 208)
(318, 205)
(318, 201)
(318, 206)
(318, 209)
(321, 206)
(322, 203)
(325, 200)
(328, 198)
(330, 196)
(331, 195)
(331, 194)
(331, 194)
(333, 192)
(336, 188)
(336, 186)
(338, 180)
(341, 177)
(343, 172)
(346, 168)
(347, 167)
(350, 162)
(354, 160)
(363, 151)
(365, 152)
(360, 150)
(355, 150)
(347, 148)
(341, 148)
(338, 148)
(332, 148)
(324, 150)
(319, 151)
(315, 151)
(304, 153)
(295, 153)
(287, 152)
(280, 152)
(273, 152)
(267, 152)
(260, 150)
(253, 149)
(244, 148)
(239, 148)
(236, 148)
(231, 151)
(230, 152)
