(401, 627)
(403, 625)
(409, 621)
(412, 615)
(421, 609)
(428, 603)
(433, 598)
(440, 594)
(445, 587)
(453, 584)
(459, 580)
(466, 574)
(472, 571)
(478, 568)
(484, 563)
(493, 558)
(502, 550)
(509, 546)
(516, 542)
(520, 538)
(524, 536)
(527, 533)
(528, 531)
(533, 535)
(533, 538)
(536, 539)
(540, 543)
(542, 546)
(536, 549)
(532, 553)
(527, 558)
(522, 560)
(516, 564)
(510, 568)
(507, 569)
(498, 575)
(491, 579)
(484, 583)
(478, 588)
(472, 593)
(464, 598)
(459, 602)
(453, 606)
(446, 612)
(442, 617)
(435, 620)
(424, 628)
(420, 630)
(416, 634)
(411, 640)
(408, 637)
(404, 630)
(403, 627)
(400, 625)
