(216, 269)
(218, 268)
(221, 268)
(223, 267)
(225, 267)
(227, 268)
(230, 269)
(231, 269)
(234, 271)
(236, 271)
(239, 273)
(242, 274)
(243, 275)
(242, 274)
(244, 275)
(245, 275)
(246, 276)
(248, 277)
(249, 278)
(251, 279)
(252, 279)
(250, 280)
(249, 280)
(246, 281)
(244, 282)
(242, 283)
(237, 284)
(236, 285)
(233, 285)
(230, 287)
(227, 288)
(221, 288)
(218, 287)
(217, 286)
(217, 285)
(217, 283)
(217, 282)
(217, 279)
(217, 278)
(217, 276)
(217, 273)
(217, 272)
(217, 271)
(217, 270)
(219, 269)
(220, 268)
(223, 268)
