(155, 328)
(157, 328)
(162, 329)
(164, 329)
(166, 329)
(169, 329)
(172, 330)
(174, 330)
(176, 331)
(180, 332)
(182, 333)
(184, 334)
(186, 336)
(189, 337)
(191, 340)
(192, 342)
(193, 345)
(194, 348)
(194, 350)
(193, 352)
(192, 355)
(191, 357)
(189, 359)
(187, 360)
(184, 362)
(181, 362)
(182, 361)
(185, 358)
(186, 356)
(188, 353)
(188, 352)
(189, 348)
(189, 346)
(188, 344)
(186, 342)
(184, 341)
(182, 339)
(179, 338)
(176, 336)
(172, 334)
(169, 332)
(167, 332)
(163, 331)
(160, 329)
(158, 329)
(156, 329)
