(207, 416)
(205, 415)
(204, 415)
(202, 414)
(199, 414)
(197, 414)
(194, 414)
(192, 415)
(189, 415)
(187, 416)
(186, 418)
(184, 418)
(181, 420)
(178, 421)
(176, 422)
(174, 423)
(171, 423)
(168, 424)
(165, 424)
(163, 424)
(161, 423)
(158, 423)
(156, 423)
(155, 423)
(155, 424)
(154, 424)
(153, 425)
(152, 426)
(152, 428)
(153, 429)
(153, 431)
(154, 433)
(156, 435)
(158, 435)
(162, 436)
(166, 436)
(169, 435)
(172, 435)
(176, 434)
(180, 433)
(184, 431)
(188, 430)
(189, 428)
(193, 427)
(196, 425)
(198, 424)
(201, 421)
(202, 420)
(206, 419)
(207, 417)
(207, 416)
(206, 415)
