(189, 181)
(186, 183)
(181, 189)
(177, 194)
(173, 201)
(173, 194)
(176, 187)
(181, 175)
(187, 167)
(187, 167)
(180, 169)
(172, 171)
(164, 169)
(159, 173)
(156, 175)
(160, 169)
(167, 165)
(173, 160)
(182, 158)
(182, 158)
(181, 157)
(174, 155)
(168, 155)
(164, 155)
(160, 156)
(154, 157)
(146, 158)
(143, 159)
(140, 160)
(141, 159)
(145, 154)
(147, 150)
(150, 145)
(156, 144)
(163, 146)
(167, 144)
(153, 140)
(144, 140)
(137, 140)
(144, 137)
(150, 136)
(157, 136)
(147, 134)
(140, 135)
(137, 133)
(134, 131)
(144, 130)
(151, 130)
(157, 132)
(165, 132)
(166, 128)
(154, 128)
(148, 126)
(138, 125)
(129, 121)
(128, 117)
(133, 117)
(143, 121)
(152, 124)
(159, 126)
(162, 126)
(159, 119)
(155, 113)
(156, 107)
(156, 104)
(155, 98)
(151, 91)
(162, 103)
(165, 108)
(169, 106)
(169, 98)
(170, 98)
(179, 92)
(186, 83)
(192, 77)
(192, 76)
(192, 77)
(194, 84)
(194, 91)
(196, 89)
(201, 81)
(208, 77)
(213, 71)
(218, 68)
(218, 61)
(219, 58)
(219, 65)
(223, 76)
(224, 70)
(225, 64)
(230, 57)
(237, 53)
(248, 55)
(254, 60)
(260, 60)
(256, 53)
(248, 45)
(252, 47)
(260, 49)
(269, 52)
(276, 52)
(284, 51)
(288, 50)
(292, 49)
(300, 54)
(311, 56)
(313, 58)
(304, 53)
(301, 46)
(294, 41)
(298, 42)
(304, 45)
(315, 49)
(324, 52)
(329, 52)
(338, 58)
(339, 58)
(348, 63)
(358, 69)
(363, 71)
(370, 72)
(367, 67)
(356, 60)
(351, 55)
(359, 59)
(371, 62)
(375, 64)
(382, 68)
(388, 70)
(395, 75)
(404, 80)
(412, 80)
(416, 80)
(406, 74)
(401, 72)
(393, 62)
(400, 64)
(412, 68)
(420, 72)
(427, 76)
(433, 83)
(438, 91)
(444, 98)
(448, 100)
(441, 92)
(439, 84)
(437, 79)
(444, 86)
(451, 92)
(460, 98)
(463, 104)
(461, 98)
(452, 85)
(446, 77)
(446, 76)
(454, 80)
(463, 85)
(474, 94)
(478, 100)
(484, 109)
(488, 117)
(490, 120)
(492, 128)
(498, 134)
(505, 138)
(508, 149)
(511, 160)
(513, 167)
(512, 160)
(516, 154)
(517, 166)
(522, 170)
(526, 178)
(527, 186)
(525, 192)
(519, 194)
(531, 201)
(534, 211)
(540, 219)
(540, 224)
(543, 232)
(544, 242)
(545, 248)
(544, 258)
(543, 269)
(540, 276)
(536, 282)
(536, 290)
(536, 299)
(531, 309)
(530, 317)
(529, 326)
(525, 333)
(521, 341)
(519, 350)
(516, 352)
(510, 361)
(506, 366)
(501, 377)
(495, 383)
(495, 392)
(491, 404)
(488, 411)
(486, 419)
(481, 428)
(481, 436)
(480, 443)
(480, 446)
(479, 451)
(479, 453)
(479, 454)
(468, 450)
(463, 446)
(458, 442)
(455, 435)
(453, 429)
(452, 423)
(451, 416)
(448, 413)
(442, 403)
(440, 399)
(438, 394)
(437, 392)
(435, 388)
(433, 384)
(429, 381)
(433, 379)
(441, 373)
(445, 364)
(448, 362)
(455, 353)
(459, 348)
(463, 338)
(463, 330)
(465, 324)
(464, 316)
(463, 311)
(461, 304)
(459, 300)
(455, 296)
(453, 294)
(450, 290)
(442, 286)
(435, 282)
(427, 281)
(419, 281)
(407, 282)
(401, 286)
(393, 290)
(388, 292)
(383, 300)
(383, 300)
(378, 307)
(369, 310)
(366, 321)
(362, 327)
(360, 331)
(355, 332)
(347, 326)
(348, 323)
(352, 315)
(353, 307)
(352, 302)
(343, 298)
(342, 294)
(344, 285)
(343, 271)
(341, 268)
(340, 260)
(331, 248)
(331, 247)
(327, 240)
(320, 236)
(316, 232)
(312, 226)
(311, 219)
(311, 213)
(313, 207)
(318, 204)
(324, 200)
(328, 192)
(331, 188)
(334, 180)
(337, 175)
(341, 170)
(347, 164)
(352, 161)
(360, 154)
(365, 150)
(361, 150)
(350, 146)
(345, 148)
(341, 150)
(333, 151)
(322, 150)
(310, 148)
(302, 150)
(292, 150)
(280, 152)
(272, 153)
(258, 149)
(248, 145)
(240, 146)
(230, 150)
(221, 156)
(215, 160)
(207, 165)
(203, 170)
(196, 175)
(190, 178)
(187, 185)
(179, 187)
(175, 192)
