(146, 371)
(142, 374)
(140, 376)
(137, 381)
(135, 385)
(133, 392)
(133, 396)
(132, 402)
(133, 408)
(134, 414)
(135, 419)
(139, 427)
(144, 433)
(143, 438)
(140, 442)
(138, 448)
(137, 453)
(137, 459)
(140, 459)
(140, 465)
(140, 473)
(138, 482)
(137, 493)
(136, 502)
(136, 507)
(137, 516)
(140, 528)
(142, 534)
(146, 539)
(156, 547)
(164, 552)
(170, 552)
(177, 556)
(186, 555)
(199, 555)
(204, 555)
(209, 554)
(215, 553)
(220, 556)
(225, 558)
(232, 560)
(242, 565)
(248, 568)
(249, 572)
(252, 567)
(254, 563)
(257, 559)
(261, 553)
(264, 548)
(266, 546)
(274, 540)
(281, 535)
(284, 529)
(287, 526)
(296, 522)
(302, 514)
(307, 513)
(314, 502)
(319, 497)
(323, 491)
(329, 483)
(337, 472)
(343, 461)
(343, 450)
(348, 442)
(350, 432)
(352, 422)
(354, 414)
(351, 404)
(350, 396)
(350, 388)
(344, 395)
(344, 401)
(344, 399)
(345, 394)
(347, 385)
(348, 376)
(351, 372)
(354, 364)
(356, 356)
(359, 348)
(358, 337)
(360, 331)
(363, 324)
(367, 317)
(366, 312)
(362, 314)
(355, 324)
(351, 332)
(351, 337)
(349, 328)
(348, 331)
(343, 334)
(340, 338)
(334, 343)
(327, 348)
(327, 343)
(323, 345)
(317, 349)
(313, 355)
(311, 357)
(307, 361)
(305, 358)
(305, 354)
(303, 356)
(301, 364)
(300, 366)
(298, 369)
(296, 374)
(295, 375)
(290, 383)
(290, 380)
(289, 370)
(287, 363)
(286, 361)
(286, 366)
(286, 372)
(285, 376)
(285, 380)
(283, 385)
(282, 388)
(280, 392)
(279, 399)
(278, 393)
(274, 391)
(268, 390)
(265, 383)
(263, 381)
(261, 381)
(259, 385)
(254, 393)
(253, 395)
(253, 397)
(250, 407)
(249, 408)
(244, 415)
(240, 418)
(238, 421)
(235, 424)
(231, 426)
(225, 429)
(222, 432)
(223, 427)
(225, 420)
(226, 413)
(223, 406)
(219, 402)
(209, 394)
(202, 389)
(202, 387)
(199, 382)
(197, 383)
(193, 384)
(189, 383)
(186, 379)
(184, 381)
(181, 384)
(182, 378)
(181, 374)
(177, 374)
(174, 372)
(170, 368)
(166, 366)
(161, 365)
(158, 367)
(155, 371)
(153, 374)
(149, 370)
(144, 372)
