(205, 265)
(206, 264)
(210, 264)
(214, 263)
(218, 263)
(221, 264)
(225, 263)
(228, 263)
(231, 264)
(235, 264)
(237, 264)
(238, 265)
(241, 266)
(244, 268)
(246, 269)
(248, 270)
(250, 271)
(251, 272)
(254, 273)
(255, 275)
(257, 275)
(258, 277)
(260, 278)
(261, 279)
(259, 279)
(257, 277)
(255, 276)
(254, 275)
(253, 275)
(250, 274)
(247, 273)
(244, 271)
(241, 269)
(238, 268)
(234, 266)
(230, 265)
(225, 265)
(222, 265)
(219, 266)
(219, 268)
(218, 269)
(217, 270)
(214, 269)
(211, 268)
(208, 267)
(206, 266)
(203, 266)
(206, 264)
(209, 264)
