(488, 217)
(491, 215)
(491, 213)
(493, 211)
(496, 211)
(498, 211)
(502, 212)
(506, 212)
(509, 212)
(514, 209)
(513, 214)
(509, 219)
(509, 221)
(508, 225)
(507, 228)
(505, 234)
(505, 230)
(505, 226)
(504, 223)
(504, 220)
(501, 224)
(496, 228)
(491, 228)
(488, 230)
(484, 232)
(484, 228)
(484, 222)
(482, 219)
(481, 215)
(481, 213)
(479, 209)
(481, 210)
(483, 214)
(486, 217)
(487, 218)
(487, 219)
(488, 215)
(487, 212)
(484, 208)
(484, 206)
(485, 209)
(487, 212)
(488, 215)
(489, 217)
(491, 214)
(495, 211)
(498, 211)
