(248, 569)
(250, 575)
(252, 581)
(254, 586)
(261, 592)
(268, 599)
(269, 601)
(274, 612)
(276, 618)
(279, 621)
(283, 627)
(286, 632)
(290, 640)
(293, 644)
(296, 648)
(298, 654)
(302, 662)
(309, 670)
(313, 677)
(314, 682)
(321, 677)
(327, 675)
(334, 671)
(346, 665)
(352, 658)
(358, 650)
(362, 641)
(368, 632)
(370, 623)
(376, 614)
(387, 606)
(392, 606)
(397, 602)
(405, 599)
(411, 592)
(414, 588)
(421, 584)
(422, 580)
(433, 575)
(447, 562)
(453, 558)
(460, 554)
(464, 551)
(471, 543)
(475, 537)
(498, 520)
(494, 523)
(494, 522)
(494, 517)
(492, 507)
(489, 500)
(490, 491)
(486, 485)
(485, 479)
(485, 475)
(481, 467)
(480, 462)
(480, 456)
(479, 453)
(472, 453)
(464, 449)
(460, 446)
(454, 432)
(452, 424)
(451, 415)
(447, 411)
(444, 406)
(440, 402)
(439, 398)
(437, 395)
(436, 391)
(434, 387)
(433, 386)
(439, 384)
(445, 376)
(448, 371)
(453, 364)
(457, 357)
(464, 352)
(465, 339)
(467, 328)
(468, 325)
(468, 317)
(460, 305)
(461, 300)
(456, 293)
(453, 289)
(449, 283)
(444, 282)
(441, 281)
(432, 280)
(427, 280)
(418, 282)
(405, 288)
(398, 289)
(390, 295)
(385, 297)
(379, 301)
(375, 308)
(372, 312)
(370, 317)
(366, 323)
(361, 333)
(360, 338)
(360, 349)
(358, 356)
(356, 359)
(353, 366)
(349, 371)
(348, 376)
(344, 390)
(344, 395)
(342, 403)
(348, 394)
(350, 390)
(352, 396)
(353, 403)
(353, 409)
(353, 413)
(352, 424)
(351, 432)
(350, 437)
(349, 441)
(348, 447)
(344, 454)
(344, 463)
(339, 469)
(337, 473)
(334, 478)
(320, 493)
(312, 503)
(305, 510)
(299, 518)
(295, 524)
(286, 530)
(282, 534)
(276, 538)
(269, 544)
(264, 549)
(259, 554)
(255, 562)
(252, 567)
(248, 569)
