(351, 325)
(349, 324)
(348, 321)
(347, 318)
(346, 315)
(345, 312)
(345, 308)
(343, 312)
(340, 317)
(340, 319)
(338, 323)
(337, 326)
(336, 332)
(334, 332)
(334, 328)
(334, 328)
(332, 332)
(331, 335)
(330, 337)
(328, 338)
(327, 340)
(329, 335)
(329, 332)
(330, 330)
(327, 334)
(324, 336)
(323, 339)
(321, 341)
(318, 344)
(313, 346)
(310, 347)
(310, 349)
(308, 352)
(306, 356)
(305, 353)
(305, 349)
(305, 346)
(303, 351)
(302, 353)
(301, 355)
(300, 357)
(298, 360)
(295, 364)
(295, 366)
(293, 368)
(292, 370)
(291, 373)
(289, 377)
(289, 379)
(287, 374)
(287, 369)
(287, 365)
(285, 361)
(285, 360)
(283, 364)
(283, 369)
(283, 373)
(282, 376)
(282, 378)
(281, 380)
(281, 383)
(280, 387)
(280, 391)
(280, 395)
(280, 399)
(280, 402)
(281, 405)
(282, 405)
(282, 400)
(282, 398)
(283, 392)
(284, 388)
(285, 385)
(286, 380)
(286, 378)
(286, 375)
(286, 373)
(286, 370)
(286, 371)
(287, 373)
(287, 378)
(288, 381)
(290, 385)
(290, 387)
(291, 388)
(292, 385)
(293, 381)
(295, 379)
(296, 375)
(296, 373)
(298, 370)
(299, 364)
(299, 368)
(299, 373)
(299, 376)
(299, 379)
(299, 381)
(300, 378)
(302, 372)
(302, 370)
(302, 368)
(303, 366)
(302, 363)
(302, 361)
(302, 356)
(304, 354)
(304, 358)
(304, 361)
(305, 364)
(306, 363)
(308, 358)
(311, 356)
(312, 354)
(315, 351)
(319, 350)
(322, 348)
(325, 344)
(326, 341)
(326, 344)
(326, 348)
(327, 351)
(327, 348)
(329, 345)
(330, 343)
(331, 339)
(332, 337)
(331, 341)
(331, 344)
(332, 346)
(331, 348)
(333, 345)
(334, 343)
(337, 339)
(340, 337)
(341, 336)
(344, 334)
(346, 333)
(346, 333)
(346, 331)
(346, 331)
(347, 330)
(348, 330)
(349, 330)
(350, 328)
(350, 327)
(350, 325)
(349, 324)
