(493, 520)
(485, 525)
(480, 535)
(476, 539)
(468, 549)
(460, 556)
(451, 559)
(438, 564)
(432, 569)
(424, 574)
(415, 580)
(410, 589)
(402, 596)
(398, 600)
(387, 607)
(379, 611)
(376, 619)
(368, 627)
(361, 636)
(356, 643)
(351, 653)
(345, 661)
(338, 665)
(324, 674)
(315, 677)
(313, 678)
(310, 674)
(307, 668)
(304, 666)
(302, 661)
(299, 657)
(298, 652)
(295, 647)
(291, 648)
(289, 652)
(282, 655)
(274, 663)
(269, 667)
(262, 670)
(257, 673)
(251, 679)
(246, 682)
(242, 688)
(239, 692)
(234, 699)
(284, 705)
(481, 704)
(498, 704)
(556, 704)
(573, 704)
(585, 705)
(602, 705)
(626, 704)
(646, 703)
(654, 703)
(666, 704)
(670, 704)
(668, 699)
(665, 694)
(664, 687)
(653, 676)
(653, 672)
(650, 669)
(649, 662)
(642, 655)
(638, 644)
(634, 637)
(631, 633)
(623, 627)
(617, 618)
(609, 611)
(604, 602)
(591, 594)
(584, 585)
(577, 576)
(565, 561)
(555, 557)
(542, 544)
(533, 535)
(521, 529)
(516, 525)
(511, 520)
(501, 512)
(496, 509)
(492, 507)
(490, 505)
(490, 504)
(489, 504)
(492, 510)
(494, 514)
(494, 516)
(494, 520)
(493, 521)
(491, 523)
